Id. Cliente,,Provincia
1000080881,09001,Burgos
13510,09002,Burgos
13594,09002,Burgos
13629,09002,Burgos
30542,09002,Burgos
35614,09002,Burgos
42542,09002,Burgos
1000076395,09002,Burgos
1000076950,09002,Burgos
1000078434,09002,Burgos
1000102011,09002,Burgos
8742,09003,Burgos
10285,09003,Burgos
15576,09003,Burgos
1000076440,09003,Burgos
1000100614,09003,Burgos
1000102175,09003,Burgos
6832,09004,Burgos
7739,09004,Burgos
13553,09004,Burgos
13583,09004,Burgos
15205,09004,Burgos
24808,09004,Burgos
30442,09004,Burgos
34705,09004,Burgos
35043,09004,Burgos
39913,09004,Burgos
41052,09004,Burgos
41088,09004,Burgos
1000063049,09004,Burgos
42542,09004,Burgos
1000079713,09004,Burgos
1000081883,09004,Burgos
1000101065,09004,Burgos
1000102125,09004,Burgos
11414,09005,Burgos
27932,09005,Burgos
30047,09005,Burgos
38532,09005,Burgos
42904,09005,Burgos
1000060738,09005,Burgos
1000081985,09005,Burgos
1000100633,09005,Burgos
1000102234,09005,Burgos
29603,09006,Burgos
42637,09006,Burgos
1000078136,09006,Burgos
7346,09007,Burgos
20772,09007,Burgos
23883,09007,Burgos
30801,09007,Burgos
1000076233,09007,Burgos
1000077429,09007,Burgos
1000101092,09007,Burgos
29433,09197,Burgos
13620,09200,Burgos
40366,09200,Burgos
43286,09200,Burgos
1000041550,09200,Burgos
1000100179,09200,Burgos
6495,09240,Burgos
13597,09240,Burgos
27275,09300,Burgos
9199,09400,Burgos
13506,09400,Burgos
25650,09400,Burgos
30532,09400,Burgos
31770,09400,Burgos
42912,09400,Burgos
1000076537,09400,Burgos
1000078381,09400,Burgos
1000078545,09400,Burgos
1000082382,09400,Burgos
1000101927,09400,Burgos
13588,09500,Burgos
1000082414,09550,Burgos
39454,09560,Burgos
34637,09580,Burgos
30454,09600,Burgos
9939,10001,Cáceres
13550,10001,Cáceres
13953,10001,Cáceres
13958,10001,Cáceres
13960,10001,Cáceres
15264,10001,Cáceres
18088,10001,Cáceres
19195,10001,Cáceres
25416,10001,Cáceres
29524,10001,Cáceres
41126,10001,Cáceres
42504,10001,Cáceres
43283,10001,Cáceres
1000043172,10001,Cáceres
1000074540,10001,Cáceres
1000078400,10001,Cáceres
1000080434,10001,Cáceres
1000082596,10001,Cáceres
1000101577,10001,Cáceres
8616,10002,Cáceres
1000082589,10002,Cáceres
13957,10004,Cáceres
32215,10005,Cáceres
34907,10005,Cáceres
1000060640,10005,Cáceres
1000100303,10005,Cáceres
9258,10100,Cáceres
23278,10100,Cáceres
25409,10100,Cáceres
13961,10200,Cáceres
1000078533,10200,Cáceres
1000080256,10200,Cáceres
13543,10300,Cáceres
13548,10300,Cáceres
13947,10300,Cáceres
24762,10300,Cáceres
1000078261,10300,Cáceres
1000100326,10300,Cáceres
1000102147,10300,Cáceres
1000102355,10300,Cáceres
41406,10400,Cáceres
1000043173,10400,Cáceres
1000080241,10500,Cáceres
1000081705,10529,Cáceres
4216,10600,Cáceres
13962,10600,Cáceres
15409,10600,Cáceres
25524,10600,Cáceres
32522,10600,Cáceres
33211,10600,Cáceres
40447,10600,Cáceres
1000038513,10600,Cáceres
1000078456,10600,Cáceres
1000081463,10600,Cáceres
1000100323,10600,Cáceres
40610,10630,Cáceres
1000081808,10700,Cáceres
1000065441,10800,Cáceres
27245,10840,Cáceres
1000036998,10840,Cáceres
1000063475,10910,Cáceres
1000101045,10910,Cáceres
1000100511,10950,Cáceres
9789,11001,Cádiz
41695,11001,Cádiz
1000101616,11001,Cádiz
40669,11002,Cádiz
27919,11004,Cádiz
1000066497,11004,Cádiz
1000100128,11004,Cádiz
1000066740,11006,Cádiz
6197,11007,Cádiz
13860,11007,Cádiz
13902,11007,Cádiz
13938,11007,Cádiz
1000100253,11007,Cádiz
41173,11008,Cádiz
42650,11008,Cádiz
1000067638,11008,Cádiz
1000070909,11008,Cádiz
1000101989,11008,Cádiz
11670,11009,Cádiz
17847,11010,Cádiz
17852,11010,Cádiz
1000058080,11010,Cádiz
1000068003,11010,Cádiz
1000080611,11010,Cádiz
42034,11011,Cádiz
1000061629,11011,Cádiz
1000079590,11011,Cádiz
1000079596,11012,Cádiz
1000081224,11012,Cádiz
13844,11100,Cádiz
13857,11100,Cádiz
13883,11100,Cádiz
21882,11100,Cádiz
25736,11100,Cádiz
36943,11100,Cádiz
42473,11100,Cádiz
42729,11100,Cádiz
1000066387,11100,Cádiz
1000078227,11100,Cádiz
1000081852,11100,Cádiz
1000082155,11100,Cádiz
1000101781,11100,Cádiz
1000101808,11100,Cádiz
1000102224,11100,Cádiz
13870,11130,Cádiz
27871,11130,Cádiz
30545,11130,Cádiz
34128,11130,Cádiz
39952,11130,Cádiz
42889,11130,Cádiz
42996,11130,Cádiz
1000080187,11130,Cádiz
1000080841,11130,Cádiz
1000081120,11130,Cádiz
1000081303,11130,Cádiz
1000082321,11130,Cádiz
1000101631,11130,Cádiz
1000101642,11130,Cádiz
28987,11140,Cádiz
37876,11140,Cádiz
38575,11140,Cádiz
43313,11140,Cádiz
1000064323,11140,Cádiz
1000073734,11140,Cádiz
1000074445,11140,Cádiz
25254,11149,Cádiz
42654,11149,Cádiz
43024,11149,Cádiz
41928,11160,Cádiz
41954,11160,Cádiz
1000101016,11170,Cádiz
1000068328,11180,Cádiz
1000081536,11180,Cádiz
13914,11201,Cádiz
21405,11201,Cádiz
34793,11201,Cádiz
35923,11201,Cádiz
37586,11201,Cádiz
42828,11201,Cádiz
1000102178,11201,Cádiz
13840,11202,Cádiz
13912,11202,Cádiz
19275,11202,Cádiz
42016,11202,Cádiz
42650,11202,Cádiz
1000079642,11202,Cádiz
1000081776,11202,Cádiz
1000082659,11202,Cádiz
1000102501,11202,Cádiz
1000076177,11203,Cádiz
1000078151,11203,Cádiz
1000101485,11203,Cádiz
42109,11204,Cádiz
42493,11204,Cádiz
1000082177,11205,Cádiz
1000101978,11205,Cádiz
1000102283,11205,Cádiz
31160,11207,Cádiz
29196,11300,Cádiz
29839,11300,Cádiz
1000072307,11300,Cádiz
1000078824,11300,Cádiz
1000080944,11300,Cádiz
1000081134,11300,Cádiz
1000081772,11300,Cádiz
1000082069,11300,Cádiz
1000082315,11300,Cádiz
1000082456,11300,Cádiz
1000100461,11300,Cádiz
1000101950,11300,Cádiz
1000081732,11310,Cádiz
1000100445,11311,Cádiz
1000068197,11360,Cádiz
1000101546,11360,Cádiz
15483,11370,Cádiz
36349,11370,Cádiz
37961,11370,Cádiz
1000077299,11370,Cádiz
1000082012,11370,Cádiz
1000100453,11370,Cádiz
15387,11380,Cádiz
1000100100,11380,Cádiz
1000102406,11380,Cádiz
1000102407,11380,Cádiz
1000102408,11380,Cádiz
23993,11401,Cádiz
43053,11401,Cádiz
1000101007,11401,Cádiz
13915,11402,Cádiz
33457,11402,Cádiz
1000057629,11402,Cádiz
1000060942,11402,Cádiz
1000080036,11402,Cádiz
13822,11403,Cádiz
19883,11403,Cádiz
36960,11404,Cádiz
13810,11405,Cádiz
13879,11405,Cádiz
22016,11405,Cádiz
32520,11405,Cádiz
38502,11405,Cádiz
42053,11405,Cádiz
1000080141,11405,Cádiz
1000082373,11405,Cádiz
1000100520,11405,Cádiz
1000101951,11405,Cádiz
42111,11406,Cádiz
1000100989,11406,Cádiz
1000101209,11406,Cádiz
1000101886,11406,Cádiz
8872,11407,Cádiz
27731,11407,Cádiz
1000080945,11407,Cádiz
1000080976,11407,Cádiz
1000081435,11407,Cádiz
1000101094,11407,Cádiz
1000081863,11408,Cádiz
6809,11500,Cádiz
13814,11500,Cádiz
13849,11500,Cádiz
31482,11500,Cádiz
35791,11500,Cádiz
36863,11500,Cádiz
40397,11500,Cádiz
41423,11500,Cádiz
1000067241,11500,Cádiz
1000068070,11500,Cádiz
1000081171,11500,Cádiz
1000100190,11500,Cádiz
42382,11510,Cádiz
1000078777,11510,Cádiz
1000079235,11510,Cádiz
1000080094,11510,Cádiz
1000080629,11510,Cádiz
1000101982,11510,Cádiz
13817,11520,Cádiz
41232,11520,Cádiz
1000081081,11520,Cádiz
13806,11540,Cádiz
28541,11540,Cádiz
33490,11540,Cádiz
36095,11540,Cádiz
42722,11540,Cádiz
1000072494,11540,Cádiz
1000081833,11540,Cádiz
1000081932,11540,Cádiz
1000100180,11540,Cádiz
13918,11550,Cádiz
25121,11550,Cádiz
1000100636,11550,Cádiz
1000081176,11560,Cádiz
1000101774,11560,Cádiz
1000101883,11560,Cádiz
1000079032,11580,Cádiz
40743,11591,Cádiz
39774,11600,Cádiz
41175,11600,Cádiz
42607,11600,Cádiz
1000081476,11600,Cádiz
1000082312,11600,Cádiz
24622,11630,Cádiz
37888,11630,Cádiz
41868,11630,Cádiz
43294,11630,Cádiz
1000074567,11630,Cádiz
1000101726,11640,Cádiz
1000082655,11670,Cádiz
1000101599,11693,Cádiz
11850,12001,Castellón
1000101063,12001,Castellón
11895,12001,Castellón
23261,12001,Castellón
31458,12001,Castellón
36963,12001,Castellón
38601,12001,Castellón
1000061715,12001,Castellón
1000062892,12001,Castellón
1000067305,12001,Castellón
1000078075,12001,Castellón
1000079724,12001,Castellón
1000082128,12001,Castellón
1000082243,12001,Castellón
1000082408,12001,Castellón
1000082492,12001,Castellón
1000082754,12001,Castellón
1000100566,12001,Castellón
1000101063,12001,Castellón
1000101440,12001,Castellón
1000101441,12001,Castellón
1000101761,12001,Castellón
1000102172,12001,Castellón
1000102301,12001,Castellón
1000102343,12001,Castellón
11456,12002,Castellón
11900,12002,Castellón
23648,12002,Castellón
35390,12002,Castellón
1000065340,12002,Castellón
1000075089,12002,Castellón
1000077426,12002,Castellón
1000080009,12002,Castellón
1000082024,12002,Castellón
1000101454,12002,Castellón
1000101455,12002,Castellón
1000101736,12002,Castellón
1000101737,12002,Castellón
11887,12003,Castellón
36391,12003,Castellón
1000080779,12003,Castellón
1000101187,12003,Castellón
15499,12004,Castellón
1000082658,12004,Castellón
1000101555,12004,Castellón
23804,12005,Castellón
43121,12005,Castellón
1000062151,12005,Castellón
1000076316,12005,Castellón
1000079875,12005,Castellón
1000081424,12005,Castellón
1000101188,12005,Castellón
1000101436,12005,Castellón
43125,12006,Castellón
30628,12100,Castellón
27540,12110,Castellón
1000080830,12110,Castellón
1000081554,12110,Castellón
1000081697,12192,Castellón
28050,12194,Castellón
11905,12200,Castellón
1000080065,12200,Castellón
1000082244,12200,Castellón
1000082316,12200,Castellón
27392,12300,Castellón
11907,12400,Castellón
1000081324,12400,Castellón
1000100996,12400,Castellón
1000100997,12400,Castellón
1000100998,12400,Castellón
1000101213,12410,Castellón
11841,12500,Castellón
20911,12500,Castellón
39404,12500,Castellón
1000037427,12500,Castellón
1000080325,12500,Castellón
1000080357,12500,Castellón
1000082242,12500,Castellón
1000102220,12500,Castellón
22481,12520,Castellón
1000039366,12520,Castellón
1000058376,12520,Castellón
1000079145,12520,Castellón
32747,12530,Castellón
35038,12530,Castellón
1000069839,12530,Castellón
1000101583,12530,Castellón
1000101586,12530,Castellón
1000101587,12530,Castellón
1000101588,12530,Castellón
1000101589,12530,Castellón
11608,12540,Castellón
11914,12540,Castellón
19174,12540,Castellón
21792,12540,Castellón
1000100984,12540,Castellón
28026,12540,Castellón
1000074004,12540,Castellón
1000076343,12540,Castellón
1000081482,12540,Castellón
1000100658,12540,Castellón
1000100984,12540,Castellón
1000101601,12540,Castellón
1000101751,12540,Castellón
11890,12550,Castellón
1000057006,12550,Castellón
1000064863,12550,Castellón
1000070662,12550,Castellón
1000082241,12550,Castellón
1000082499,12550,Castellón
1000102258,12550,Castellón
1000102261,12560,Castellón
1000081206,12570,Castellón
9173,12580,Castellón
1000066909,12580,Castellón
7785,12590,Castellón
1000101039,12593,Castellón
1000101047,12593,Castellón
1000037560,12594,Castellón
1000058746,12596,Castellón
11866,12600,Castellón
28240,12600,Castellón
29611,12600,Castellón
1000064344,12600,Castellón
1000073689,12600,Castellón
1000078508,12600,Castellón
1000082103,12600,Castellón
1000082708,12600,Castellón
1000100958,12600,Castellón
1000101233,12600,Castellón
1000102127,12600,Castellón
1000102128,12600,Castellón
1000102133,12600,Castellón
7475,13001,Ciudad Real
9722,13001,Ciudad Real
11409,13001,Ciudad Real
11797,13001,Ciudad Real
11827,13001,Ciudad Real
15383,13001,Ciudad Real
15817,13001,Ciudad Real
19309,13001,Ciudad Real
27643,13001,Ciudad Real
34471,13001,Ciudad Real
41580,13001,Ciudad Real
1000069128,13001,Ciudad Real
1000078480,13001,Ciudad Real
1000080313,13001,Ciudad Real
1000080589,13001,Ciudad Real
1000081827,13001,Ciudad Real
1000082786,13001,Ciudad Real
1000100648,13001,Ciudad Real
1000101995,13001,Ciudad Real
1000102117,13001,Ciudad Real
9054,13002,Ciudad Real
39187,13002,Ciudad Real
28766,13003,Ciudad Real
34212,13003,Ciudad Real
40454,13003,Ciudad Real
1000080682,13003,Ciudad Real
1000102449,13003,Ciudad Real
6716,13004,Ciudad Real
34904,13004,Ciudad Real
1000069071,13004,Ciudad Real
1000080145,13004,Ciudad Real
1000080919,13004,Ciudad Real
1000081480,13004,Ciudad Real
42495,13005,Ciudad Real
11736,13100,Ciudad Real
1000067878,13170,Ciudad Real
1000078935,13170,Ciudad Real
11803,13200,Ciudad Real
35868,13200,Ciudad Real
42490,13200,Ciudad Real
1000079181,13200,Ciudad Real
1000080066,13200,Ciudad Real
1000101618,13200,Ciudad Real
21638,13230,Ciudad Real
40295,13230,Ciudad Real
24944,13240,Ciudad Real
39038,13240,Ciudad Real
1000081241,13240,Ciudad Real
1000102092,13240,Ciudad Real
6307,13250,Ciudad Real
40757,13250,Ciudad Real
41906,13250,Ciudad Real
43039,13250,Ciudad Real
1000066667,13250,Ciudad Real
1000077639,13250,Ciudad Real
17025,13260,Ciudad Real
34211,13260,Ciudad Real
41494,13260,Ciudad Real
11761,13270,Ciudad Real
11829,13270,Ciudad Real
1000057213,13270,Ciudad Real
1000079990,13270,Ciudad Real
24587,13300,Ciudad Real
34810,13300,Ciudad Real
37784,13300,Ciudad Real
38760,13300,Ciudad Real
42591,13300,Ciudad Real
42805,13300,Ciudad Real
1000072514,13300,Ciudad Real
1000078596,13300,Ciudad Real
1000080584,13300,Ciudad Real
1000101917,13300,Ciudad Real
10449,13320,Ciudad Real
38675,13350,Ciudad Real
23047,13420,Ciudad Real
30874,13420,Ciudad Real
7736,13500,Ciudad Real
9319,13500,Ciudad Real
11756,13500,Ciudad Real
15573,13500,Ciudad Real
17147,13500,Ciudad Real
19376,13500,Ciudad Real
34586,13500,Ciudad Real
42293,13500,Ciudad Real
1000073681,13500,Ciudad Real
1000080954,13500,Ciudad Real
11760,13600,Ciudad Real
27691,13600,Ciudad Real
29944,13600,Ciudad Real
36710,13600,Ciudad Real
38581,13600,Ciudad Real
41836,13600,Ciudad Real
41921,13600,Ciudad Real
42027,13600,Ciudad Real
42625,13600,Ciudad Real
1000041726,13600,Ciudad Real
1000059423,13600,Ciudad Real
1000069726,13600,Ciudad Real
1000073706,13600,Ciudad Real
1000081969,13600,Ciudad Real
1000101025,13600,Ciudad Real
14156,13610,Ciudad Real
34307,13610,Ciudad Real
37653,13610,Ciudad Real
1000056958,13610,Ciudad Real
29076,13620,Ciudad Real
37655,13620,Ciudad Real
1000076289,13620,Ciudad Real
23733,13630,Ciudad Real
39191,13630,Ciudad Real
40706,13630,Ciudad Real
41482,13630,Ciudad Real
1000081806,13630,Ciudad Real
40833,13640,Ciudad Real
1000080023,13640,Ciudad Real
1000102254,13640,Ciudad Real
41499,13670,Ciudad Real
1000071168,13670,Ciudad Real
26623,13700,Ciudad Real
35061,13700,Ciudad Real
37617,13700,Ciudad Real
38577,13700,Ciudad Real
39387,13700,Ciudad Real
1000042307,13700,Ciudad Real
1000065734,13700,Ciudad Real
1000072446,13700,Ciudad Real
1000101231,13700,Ciudad Real
1000101660,13700,Ciudad Real
1000102164,13700,Ciudad Real
38500,13710,Ciudad Real
39321,13730,Ciudad Real
27294,13770,Ciudad Real
11687,14001,Córdoba
11704,14001,Córdoba
30452,14001,Córdoba
39312,14001,Córdoba
42954,14001,Córdoba
1000081798,14001,Córdoba
1000102377,14001,Córdoba
12164,14002,Córdoba
40638,14003,Córdoba
26763,14004,Córdoba
1000042244,14004,Córdoba
1000055638,14004,Córdoba
1000079896,14004,Córdoba
1000080299,14004,Córdoba
1000082111,14004,Córdoba
1000100544,14004,Córdoba
11371,14005,Córdoba
29438,14005,Córdoba
32580,14005,Córdoba
34676,14005,Córdoba
41012,14005,Córdoba
1000075745,14005,Córdoba
1000082129,14005,Córdoba
1000101196,14005,Córdoba
1000101833,14005,Córdoba
1000101834,14005,Córdoba
11777,14006,Córdoba
12146,14006,Córdoba
1000040816,14006,Córdoba
1000075609,14006,Córdoba
1000081354,14006,Córdoba
1000081687,14006,Córdoba
1000082113,14006,Córdoba
1000101803,14006,Córdoba
1000102373,14006,Córdoba
42731,14007,Córdoba
11721,14008,Córdoba
11722,14008,Córdoba
11728,14008,Córdoba
11762,14008,Córdoba
11769,14008,Córdoba
29967,14008,Córdoba
36651,14008,Córdoba
37252,14008,Córdoba
41518,14008,Córdoba
1000079753,14008,Córdoba
1000081466,14008,Córdoba
1000100975,14008,Córdoba
1000101890,14008,Córdoba
10039,14009,Córdoba
26262,14010,Córdoba
26531,14010,Córdoba
42386,14010,Córdoba
40598,14011,Córdoba
42844,14011,Córdoba
1000079238,14011,Córdoba
1000081850,14011,Córdoba
1000081869,14011,Córdoba
1000082780,14011,Córdoba
11712,14013,Córdoba
1000081260,14013,Córdoba
11695,14014,Córdoba
27831,14100,Córdoba
1000081622,14100,Córdoba
1000102485,14100,Córdoba
39181,14120,Córdoba
1000074053,14270,Córdoba
1000081981,14280,Córdoba
43048,14350,Córdoba
12136,14400,Córdoba
33325,14400,Córdoba
1000079025,14400,Córdoba
1000079200,14400,Córdoba
24700,14440,Córdoba
41858,14440,Córdoba
10389,14500,Córdoba
11717,14500,Córdoba
16925,14500,Córdoba
1000079012,14500,Córdoba
1000056409,14520,Córdoba
1000102165,14520,Córdoba
1000102389,14520,Córdoba
42078,14540,Córdoba
1000079143,14540,Córdoba
17848,14546,Córdoba
37766,14548,Córdoba
11732,14550,Córdoba
38612,14550,Córdoba
1000079256,14550,Córdoba
1000079778,14550,Córdoba
42732,14600,Córdoba
42635,14640,Córdoba
42730,14650,Córdoba
9116,14700,Córdoba
42733,14700,Córdoba
1000079028,14710,Córdoba
1000079694,14730,Córdoba
41930,14800,Córdoba
42734,14800,Córdoba
24917,14830,Córdoba
12147,14850,Córdoba
43278,14850,Córdoba
1000038823,14850,Córdoba
1000080202,14850,Córdoba
1000081757,14850,Córdoba
1000102212,14850,Córdoba
12173,14900,Córdoba
28398,14900,Córdoba
42499,14900,Córdoba
1000041381,14900,Córdoba
1000064762,14900,Córdoba
1000100125,14900,Córdoba
1000102068,14900,Córdoba
1000102100,14900,Córdoba
1000102443,14900,Córdoba
1000058365,14920,Córdoba
1000100625,14920,Córdoba
42443,14940,Córdoba
1000081174,14940,Córdoba
1000100966,14940,Córdoba
1000100499,14960,Córdoba
1000100600,14960,Córdoba
7356,15001,A Coruña
1000080570,15001,A Coruña
20577,15002,A Coruña
9670,15003,A Coruña
11935,15003,A Coruña
11955,15003,A Coruña
12008,15003,A Coruña
12329,15003,A Coruña
12422,15003,A Coruña
17172,15003,A Coruña
21682,15003,A Coruña
31282,15003,A Coruña
34320,15003,A Coruña
42998,15003,A Coruña
1000066398,15003,A Coruña
1000078144,15003,A Coruña
1000078863,15003,A Coruña
1000080421,15003,A Coruña
12006,15004,A Coruña
12010,15004,A Coruña
12055,15004,A Coruña
12100,15004,A Coruña
12109,15004,A Coruña
16613,15004,A Coruña
23332,15004,A Coruña
31050,15004,A Coruña
32615,15004,A Coruña
33322,15004,A Coruña
35263,15004,A Coruña
1000073058,15004,A Coruña
1000073640,15004,A Coruña
1000073926,15004,A Coruña
1000074185,15004,A Coruña
1000076224,15004,A Coruña
1000077455,15004,A Coruña
1000077601,15004,A Coruña
1000077879,15004,A Coruña
1000077996,15004,A Coruña
1000078297,15004,A Coruña
1000078484,15004,A Coruña
1000080032,15004,A Coruña
1000080541,15004,A Coruña
1000080806,15004,A Coruña
1000081000,15004,A Coruña
1000081300,15004,A Coruña
1000081789,15004,A Coruña
1000101437,15004,A Coruña
8845,15005,A Coruña
11994,15005,A Coruña
21936,15005,A Coruña
22846,15005,A Coruña
28408,15005,A Coruña
34311,15005,A Coruña
42208,15005,A Coruña
42421,15005,A Coruña
1000068467,15005,A Coruña
1000068759,15005,A Coruña
1000070562,15005,A Coruña
1000078614,15005,A Coruña
1000082050,15005,A Coruña
1000100937,15005,A Coruña
17241,15006,A Coruña
31977,15006,A Coruña
36500,15006,A Coruña
36502,15006,A Coruña
1000076307,15006,A Coruña
1000076925,15006,A Coruña
1000078779,15006,A Coruña
1000079757,15006,A Coruña
1000079823,15006,A Coruña
21523,15007,A Coruña
22291,15007,A Coruña
37934,15007,A Coruña
42575,15007,A Coruña
42850,15007,A Coruña
43079,15007,A Coruña
1000079807,15007,A Coruña
11999,15008,A Coruña
1000079960,15008,A Coruña
1000082758,15009,A Coruña
31461,15009,A Coruña
42177,15009,A Coruña
1000076308,15009,A Coruña
1000101013,15009,A Coruña
12011,15010,A Coruña
12295,15010,A Coruña
12419,15010,A Coruña
42659,15010,A Coruña
1000077196,15010,A Coruña
1000081918,15010,A Coruña
7451,15011,A Coruña
19371,15011,A Coruña
32297,15011,A Coruña
35217,15011,A Coruña
40851,15011,A Coruña
1000078169,15011,A Coruña
1000080726,15011,A Coruña
1000102126,15011,A Coruña
11981,15100,A Coruña
12115,15100,A Coruña
31318,15100,A Coruña
41340,15100,A Coruña
1000064270,15100,A Coruña
1000070095,15100,A Coruña
1000078702,15100,A Coruña
1000080871,15100,A Coruña
1000100154,15100,A Coruña
11005,15110,A Coruña
1000080977,15117,A Coruña
1000100913,15140,A Coruña
7497,15142,A Coruña
12303,15142,A Coruña
38649,15142,A Coruña
1000078502,15142,A Coruña
1000080676,15142,A Coruña
34190,15145,A Coruña
1000058045,15145,A Coruña
1000080999,15145,A Coruña
1000081670,15145,A Coruña
42155,15147,A Coruña
1000077491,15147,A Coruña
34240,15150,A Coruña
12070,15160,A Coruña
1000081499,15160,A Coruña
7037,15168,A Coruña
33841,15172,A Coruña
1000078576,15172,A Coruña
1000081292,15173,A Coruña
27451,15174,A Coruña
28361,15174,A Coruña
37997,15174,A Coruña
12352,15175,A Coruña
35187,15175,A Coruña
42620,15175,A Coruña
12339,15179,A Coruña
37210,15179,A Coruña
1000082772,15179,A Coruña
1000081220,15185,A Coruña
42298,15189,A Coruña
42857,15190,A Coruña
1000057850,15190,A Coruña
5924,15200,A Coruña
18655,15200,A Coruña
1000082787,15200,A Coruña
29402,15220,A Coruña
42191,15220,A Coruña
1000079336,15220,A Coruña
42191,15220,A Coruña
12362,15230,A Coruña
42832,15250,A Coruña
1000058504,15256,A Coruña
1000073357,15258,A Coruña
12073,15270,A Coruña
1000075819,15270,A Coruña
1000080267,15270,A Coruña
28828,15280,A Coruña
1000082767,15280,A Coruña
1000079704,15287,A Coruña
11990,15300,A Coruña
29404,15300,A Coruña
31945,15300,A Coruña
1000079605,15300,A Coruña
1000081370,15318,A Coruña
1000071478,15320,A Coruña
1000100912,15402,A Coruña
1000101216,15402,A Coruña
12372,15403,A Coruña
25118,15403,A Coruña
36612,15403,A Coruña
37311,15403,A Coruña
1000067289,15403,A Coruña
1000074382,15403,A Coruña
1000075762,15403,A Coruña
9120,15404,A Coruña
12057,15404,A Coruña
32405,15404,A Coruña
34708,15406,A Coruña
9980,15500,A Coruña
1000078323,15500,A Coruña
40204,15552,A Coruña
26866,15570,A Coruña
30562,15570,A Coruña
39792,15570,A Coruña
1000059082,15578,A Coruña
18020,15600,A Coruña
1000058743,15600,A Coruña
10991,15621,A Coruña
1000062823,15630,A Coruña
9992,15660,A Coruña
1000078918,15660,A Coruña
17755,15670,A Coruña
34946,15670,A Coruña
41777,15670,A Coruña
42101,15670,A Coruña
1000080467,15670,A Coruña
1000082758,15670,A Coruña
1000101575,15670,A Coruña
1000076341,15679,A Coruña
1000081166,15679,A Coruña
1000081284,15679,A Coruña
1000082182,15679,A Coruña
11007,15680,A Coruña
1000064490,15680,A Coruña
15684,15683,A Coruña
8651,15701,A Coruña
8768,15701,A Coruña
12300,15701,A Coruña
12306,15701,A Coruña
12381,15701,A Coruña
18814,15701,A Coruña
23260,15701,A Coruña
32651,15701,A Coruña
36565,15701,A Coruña
37414,15701,A Coruña
39969,15701,A Coruña
42296,15701,A Coruña
1000042565,15701,A Coruña
1000046126,15701,A Coruña
1000058131,15701,A Coruña
1000077786,15701,A Coruña
1000079001,15701,A Coruña
1000079420,15701,A Coruña
12284,15702,A Coruña
37141,15702,A Coruña
41536,15702,A Coruña
1000078247,15702,A Coruña
1000080252,15702,A Coruña
1000100642,15702,A Coruña
1000101756,15702,A Coruña
32695,15703,A Coruña
1000063063,15703,A Coruña
1000080475,15703,A Coruña
1000082726,15703,A Coruña
23846,15704,A Coruña
1000071615,15704,A Coruña
25643,15705,A Coruña
1000041054,15705,A Coruña
1000075368,15705,A Coruña
11960,15706,A Coruña
12002,15706,A Coruña
21938,15706,A Coruña
42568,15706,A Coruña
42728,15706,A Coruña
1000062672,15706,A Coruña
1000064044,15706,A Coruña
1000074573,15706,A Coruña
1000081456,15706,A Coruña
36706,15707,A Coruña
26297,15800,A Coruña
1000081749,15800,A Coruña
29144,15810,A Coruña
16304,15830,A Coruña
42513,15830,A Coruña
1000077638,15830,A Coruña
1000082768,15830,A Coruña
25590,15840,A Coruña
37325,15840,A Coruña
37725,15840,A Coruña
1000074650,15840,A Coruña
36153,15865,A Coruña
31617,15881,A Coruña
9841,15883,A Coruña
1000102284,15883,A Coruña
32206,15888,A Coruña
1000076608,15888,A Coruña
1000082354,15888,A Coruña
43170,15894,A Coruña
36474,15895,A Coruña
1000075721,15895,A Coruña
1000078306,15895,A Coruña
1000079919,15895,A Coruña
1000071623,15898,A Coruña
12382,15900,A Coruña
18661,15900,A Coruña
1000102177,15900,A Coruña
38576,15920,A Coruña
10420,15930,A Coruña
1000081884,15930,A Coruña
1000102199,15930,A Coruña
12357,15940,A Coruña
31008,15940,A Coruña
42617,15959,A Coruña
12072,15960,A Coruña
28337,15960,A Coruña
32014,15960,A Coruña
35080,15960,A Coruña
42323,15960,A Coruña
42615,15970,A Coruña
1000081605,15985,A Coruña
1000077080,15999,A Coruña
28530,16001,Cuenca
1000080952,16001,Cuenca
12319,16002,Cuenca
22068,16002,Cuenca
35886,16002,Cuenca
42547,16002,Cuenca
1000041273,16002,Cuenca
1000079734,16002,Cuenca
12230,16003,Cuenca
12324,16003,Cuenca
33681,16003,Cuenca
1000061222,16003,Cuenca
7325,16004,Cuenca
23210,16004,Cuenca
27316,16004,Cuenca
1000037399,16004,Cuenca
1000066292,16004,Cuenca
1000077884,16004,Cuenca
1000078339,16004,Cuenca
1000080266,16004,Cuenca
40675,16220,Cuenca
1000071906,16220,Cuenca
1000081469,16235,Cuenca
1000101014,16235,Cuenca
1000079971,16239,Cuenca
26509,16400,Cuenca
36250,16400,Cuenca
41509,16400,Cuenca
1000078633,16400,Cuenca
1000079904,16400,Cuenca
1000081567,16400,Cuenca
1000065616,16500,Cuenca
37755,16600,Cuenca
42905,16600,Cuenca
1000082673,16600,Cuenca
1000100385,16630,Cuenca
12229,16660,Cuenca
1000080793,16660,Cuenca
1000102493,16660,Cuenca
1000073574,16770,Cuenca
42703,16800,Cuenca
11449,17001,Girona
29035,17001,Girona
1000037512,17001,Girona
1000063245,17001,Girona
1000078981,17001,Girona
1000100139,17001,Girona
9482,17002,Girona
